id,chapter_code,cn_code,descriptions,msds_classification
22629,7307,7.30792E+11,With an inside diameter of 360 mm or more:,0
22630,7307,73079150500,Of iron or nonalloy steel,0
22631,7307,73079150700,Of alloy steel (except stainless steel),0
22632,7307,7307920,"Threaded elbows, bends and sleeves:",0
22633,7307,730792300,Sleeves (couplings),0
22634,7307,73079230100,Of iron or nonalloy steel,0
22635,7307,73079230300,Of alloy steel (except stainless steel),0
22636,7307,73079290000,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22637,7307,7307930,Butt welding fittings:,0
22638,7307,7307933000,With an inside diameter of less than 360 mm:,0
22639,7307,730793300,Of iron or nonalloy steel,0
22640,7307,73079330100,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22641,7307,73079330400,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22642,7307,73079360000,Of alloy steel (except stainless steel),0
22643,7307,730793900,With an inside diameter of 360 mm or more,0
22644,7307,7.30794E+11,Of iron or nonalloy steel:,0
22645,7307,73079390100,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22646,7307,73079390400,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22647,7307,73079390600,Of alloy steel (except stainless steel),0
22648,7307,7307990,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22649,7307,7307991000,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22650,7307,73079910000,Of iron or nonalloy steel,0
22651,7307,73079930000,Of alloy steel (except stainless steel),0
22652,7307,730799500,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22653,7307,7.308E+11,Of iron or nonalloy steel:,0
22654,7307,73079950150,Nipples,0
22655,7307,73079950450,"Others in the category of Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel:",0
22656,7307,73079950600,Of alloy steel (except stainless steel),0
22657,7308,73080,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22658,7308,73081000000,Bridges and bridge sections,0
22659,7308,730820000,Towers and lattice masts,0
22660,7308,73082000200,"Tubular, whether or not tapered, and sectional components thereof",0
22661,7308,73082000900,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22662,7308,7308300,"Doors, windows and their frames and thresholds for doors:",0
22663,7308,73083010000,Of stainless steel,0
22664,7308,730830500,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22665,7308,73083050150,Windows and their frames,0
22666,7308,73083050250,Thresholds for doors,0
22667,7308,73083050500,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22668,7308,73084000000,"Equipment for scaffolding, shuttering, propping or pit- propping",0
22669,7308,7308900,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22670,7308,7308903000,"Columns, pillars, posts, beams, girders and similar structural units:",0
22671,7308,73089030000,Not in part of alloy steel,0
22672,7308,73089060000,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22673,7308,7308907000,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22674,7308,73089070000,Steel grating,0
22675,7308,730890950,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22676,7308,73089095300,"Sheet-metal roofing, siding, flooring and roof drainage equipment",0
22677,7308,7.30891E+11,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22678,7308,73089095600,Architectural and ornamental work,0
22679,7308,73089095900,"Others in the category of Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns) of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel:",0
22680,7309,730900000,Others in the category of Tanks,0
22681,7309,73090000300,Tanks,0
22682,7309,73090000900,Others in the category of Tanks,0
22683,7310,73100,Others in the category of Of a capacity of 50 liters or more,0
22684,7310,731010000,Of a capacity of 50 liters or more,0
22685,7310,73101000050,"Refillable stainless steel kegs, whether or not pressurized, of a kind described in statistical note 1 to this chapter.",0
22686,7310,73101000150,Empty steel drums and barrels,0
22687,7310,73101000900,Others in the category of Of a capacity of 50 liters or more,0
22688,7310,73102000,Of a capacity of less than 50 liters:,0
22689,7310,731021000,Cans which are to be closed by soldering or crimping,0
22690,7310,73102100250,"Containers, of circular cross section, of a volume capacity between 11.4 liters and 26.6 liters, of a kind used for the conveyance of goods",0
22691,7310,73102100500,Others in the category of Of a capacity of 50 liters or more,0
22692,7310,731029000,Others in the category of Of a capacity of 50 liters or more,0
22693,7310,7.31029E+11,"Containers, of circular cross section, of a volume capacity between 11.4 liters and 26.6 liters, of a kind used for the conveyance of goods",0
22694,7310,73102900200,"Refillable stainless steel kegs, whether or not pressurized, of a kind described in statistical note 1 to this chapter",0
22695,7310,73102900300,Others in the category of Of a capacity of 50 liters or more,0
22696,7310,7.31029E+11,Others in the category of Of a capacity of 50 liters or more,0
22697,7310,73102900550,"Refillable stainless steel kegs, whether or not pressurized, of a kind described in statistical note 1 to this chapter",0
22698,7310,73102900650,Others in the category of Of a capacity of 50 liters or more,0
22699,7311,731100000,"Containers for compressed or liquefied gas, of iron or steel",1
22700,7311,7.311E+11,Certified prior to exportation to have been made in accordance with the safety requirements of sections 178.36 through 178.68 of title 49 CFR or under a specific exemption to those requirements:,0
22701,7311,73110000300,"Seamless steel containers not overwrapped, marked DOT 3A, 3AX, 3AA, 3AAX, 3B, 3E, 3HT, 3T or DOT-E followed by a specific exemption number",0
22702,7311,73110000600,"Others in the category of Containers for compressed or liquefied gas, of iron or steel",1
22703,7311,73110000900,"Others in the category of Containers for compressed or liquefied gas, of iron or steel",1
22704,7312,73120,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22705,7312,7312100,"Stranded wire, ropes and cables:",0
22706,7312,7312100000,Stranded wire:,0
22707,7312,7312100000,Of stainless steel:,0
22708,7312,73121005000,Fitted with fittings or made up into articles,0
22709,7312,731210100,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22710,7312,73121010300,Tire cord,0
22711,7312,73121010500,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22712,7312,73121010700,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22713,7312,7312102000,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22714,7312,73121020000,Fitted with fittings or made up into articles,0
22715,7312,731210300,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22716,7312,73121030050,Tire cord,0
22717,7312,7.3121E+11,For prestressing concrete:,0
22718,7312,73121030100,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22719,7312,73121030120,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22720,7312,73121030200,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22721,7312,7.3121E+11,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22722,7312,73121030450,Of brass plated wire,0
22723,7312,7.3121E+11,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22724,7312,7.3121E+11,Galvanized:,0
22725,7312,73121030650,ACSR core strand,0
22726,7312,7.3121E+11,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22727,7312,73121030700,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22728,7312,73121030740,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
22729,7312,73121030800,"Others in the category of Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated:",0
